ID,城市编号,城市,城市经理编号,城市经理,产品编号,日期,销量,识别码
1292,C012,廊坊市,C-012,王廊坊,P001,2018/1/23,8,P001C-012
1296,C032,厦门市,C-032,吴厦门,P001,2018/1/23,72,P001C-032
1297,C043,扬州市,C-043,刘扬州,P001,2018/1/23,83,P001C-043
1300,C070,西安市,C-072,王西安,P001,2018/1/23,15,P001C-072
1301,C042,盐城市,C-042,张盐城,P001,2018/1/23,40,P001C-042
1302,C072,贵阳市,C-074,赵贵阳,P001,2018/1/23,33,P001C-074
1304,C022,淮安市,C-022,赵淮安,P001,2018/1/23,39,P001C-022
1307,C039,无锡市,C-039,吴无锡,P001,2018/1/23,82,P001C-039
1309,C028,南通市,C-028,王南通,P001,2018/1/24,53,P001C-028
1312,C017,安庆市,C-017,郑安庆,P001,2018/1/24,90,P001C-017
1313,C063,信阳市,C-063,陈信阳,P001,2018/1/24,77,P001C-063
1314,C043,扬州市,C-043,刘扬州,P001,2018/1/24,90,P001C-043
1315,C056,开封市,C-056,王开封,P001,2018/1/24,59,P001C-056
1317,C071,成都市,C-073,陈成都,P001,2018/1/24,38,P001C-073
1318,C065,宜昌市,C-065,吴宜昌,P001,2018/1/24,16,P001C-065
1319,C050,南宁市,C-050,王南宁,P001,2018/1/24,13,P001C-050
1320,C054,赣州市,C-054,孙赣州,P001,2018/1/24,35,P001C-054
1321,C073,昆明市,C-075,李昆明,P001,2018/1/24,16,P001C-075
1322,C046,广州市,C-046,李广州,P001,2018/1/24,44,P001C-046
1325,C016,运城市,C-016,刘运城,P001,2018/1/24,22,P001C-016
1327,C068,株洲市,C-068,孙株洲,P001,2018/1/24,14,P001C-068
1328,C041,徐州市,C-041,孙徐州,P001,2018/1/24,12,P001C-041
1329,C050,南宁市,C-050,王南宁,P001,2018/1/24,33,P001C-050
1331,C013,临汾市,C-013,王临汾,P001,2018/1/24,32,P001C-013
1333,C025,六安市,C-025,王六安,P001,2018/1/24,21,P001C-025
1335,C073,昆明市,C-075,李昆明,P001,2018/1/24,5,P001C-075
1336,C005,沧州市,C-005,周沧州,P001,2018/1/24,20,P001C-005
1338,C009,邯郸市,C-009,周邯郸,P001,2018/1/24,15,P001C-009
1340,C019,福州市,C-019,王福州,P001,2018/1/24,66,P001C-019
1342,C020,杭州市,C-020,张杭州,P001,2018/1/24,41,P001C-020
1343,C061,武汉市,C-061,叶武汉,P001,2018/1/24,53,P001C-061
1347,C040,宿迁市,C-040,李宿迁,P001,2018/1/24,20,P001C-040
1349,C035,苏州市,C-035,陈苏州,P001,2018/1/25,42,P001C-035
1351,C007,赤峰市,C-007,孙赤峰,P001,2018/1/25,94,P001C-007
1353,C073,昆明市,C-075,李昆明,P001,2018/1/25,22,P001C-075
1356,C057,洛阳市,C-057,郑洛阳,P001,2018/1/25,29,P001C-057
1360,C027,南京市,C-027,李南京,P001,2018/1/25,10,P001C-027
1362,C037,泰州市,C-037,李泰州,P001,2018/1/25,4,P001C-037
1365,C018,常州市,C-018,张常州,P001,2018/1/25,11,P001C-018
1366,C067,郑州市,C-067,王郑州,P001,2018/1/25,85,P001C-067
1368,C033,上海市,C-033,王上海,P001,2018/1/25,11,P001C-033
1375,C070,西安市,C-072,王西安,P001,2018/1/25,74,P001C-072
1376,C042,盐城市,C-042,张盐城,P001,2018/1/25,11,P001C-042
1377,C072,贵阳市,C-074,赵贵阳,P001,2018/1/25,8,P001C-074
1378,C011,晋中市,C-011,赵晋中,P001,2018/1/25,26,P001C-011
1380,C008,大同市,C-008,吴大同,P001,2018/1/26,18,P001C-008
1381,C028,南通市,C-028,王南通,P001,2018/1/26,5,P001C-028
1383,C017,安庆市,C-017,郑安庆,P001,2018/1/26,97,P001C-017
1386,C056,开封市,C-056,王开封,P001,2018/1/26,18,P001C-056
1387,C071,成都市,C-073,陈成都,P001,2018/1/26,0,P001C-073
1388,C065,宜昌市,C-065,吴宜昌,P001,2018/1/26,76,P001C-065
1390,C036,台州市,C-036,孙台州,P001,2018/1/26,66,P001C-036
1391,C046,广州市,C-046,李广州,P001,2018/1/26,36,P001C-046
1394,C015,邢台市,C-015,李邢台,P001,2018/1/26,0,P001C-015
1395,C014,天津市,C-014,张天津,P001,2018/1/26,55,P001C-014
1397,C062,孝感市,C-062,郑孝感,P001,2018/1/26,4,P001C-062
1400,C050,南宁市,C-050,王南宁,P001,2018/1/26,16,P001C-050
1402,C025,六安市,C-025,王六安,P001,2018/1/26,10,P001C-025
1403,C073,昆明市,C-075,李昆明,P001,2018/1/26,8,P001C-075
1405,C005,沧州市,C-005,周沧州,P001,2018/1/26,72,P001C-005
1408,C032,厦门市,C-032,吴厦门,P001,2018/1/26,69,P001C-032
1410,C043,扬州市,C-043,刘扬州,P001,2018/1/26,11,P001C-043
1411,C020,杭州市,C-020,张杭州,P001,2018/1/26,41,P001C-020
1412,C028,南通市,C-028,王南通,P001,2018/1/26,35,P001C-028
1413,C061,武汉市,C-061,叶武汉,P001,2018/1/26,28,P001C-061
1416,C018,常州市,C-018,张常州,P001,2018/1/26,7,P001C-018
1418,C022,淮安市,C-022,赵淮安,P001,2018/1/26,10,P001C-022
1421,C040,宿迁市,C-040,李宿迁,P001,2018/1/26,32,P001C-040
1422,C039,无锡市,C-039,吴无锡,P001,2018/1/26,39,P001C-039
1425,C057,洛阳市,C-057,郑洛阳,P001,2018/1/27,43,P001C-057
1427,C010,晋城市,C-010,王晋城,P001,2018/1/27,18,P001C-010
1429,C027,南京市,C-027,李南京,P001,2018/1/27,73,P001C-027
1431,C037,泰州市,C-037,李泰州,P001,2018/1/27,13,P001C-037
1433,C067,郑州市,C-067,王郑州,P001,2018/1/27,27,P001C-067
1435,C009,邯郸市,C-009,周邯郸,P001,2018/1/27,44,P001C-009
1438,C011,晋中市,C-011,赵晋中,P001,2018/1/27,39,P001C-011
1441,C051,中山市,C-051,张中山,P001,2018/1/29,98,P001C-051
1442,C035,苏州市,C-035,陈苏州,P001,2018/1/29,48,P001C-035
1445,C063,信阳市,C-063,陈信阳,P001,2018/1/29,35,P001C-063
1447,C056,开封市,C-056,王开封,P001,2018/1/29,3,P001C-056
1449,C073,昆明市,C-075,李昆明,P001,2018/1/29,71,P001C-075
1450,C071,成都市,C-073,陈成都,P001,2018/1/29,90,P001C-073
1451,C069,兰州市,C-069,李兰州,P001,2018/1/29,41,P001C-069
1452,C018,常州市,C-018,张常州,P001,2018/1/29,16,P001C-018
1454,C067,郑州市,C-067,王郑州,P001,2018/1/29,35,P001C-067
1456,C064,许昌市,C-064,王许昌,P001,2018/1/29,33,P001C-064
1457,C005,沧州市,C-005,周沧州,P001,2018/1/29,42,P001C-005
1458,C019,福州市,C-019,王福州,P001,2018/1/29,15,P001C-019
1461,C042,盐城市,C-042,张盐城,P001,2018/1/29,42,P001C-042
1462,C008,大同市,C-008,吴大同,P001,2018/1/30,2,P001C-008
1464,C017,安庆市,C-017,郑安庆,P001,2018/1/30,55,P001C-017
1466,C048,惠州市,C-048,孙惠州,P001,2018/1/30,65,P001C-048
1467,C072,贵阳市,C-074,赵贵阳,P001,2018/1/30,82,P001C-074
1468,C071,成都市,C-073,陈成都,P001,2018/1/30,12,P001C-073
1469,C057,洛阳市,C-057,郑洛阳,P001,2018/1/30,73,P001C-057
1471,C054,赣州市,C-054,孙赣州,P001,2018/1/30,71,P001C-054
1473,C027,南京市,C-027,李南京,P001,2018/1/30,48,P001C-027
1474,C037,泰州市,C-037,李泰州,P001,2018/1/30,89,P001C-037
1476,C046,广州市,C-046,李广州,P001,2018/1/30,10,P001C-046
1478,C016,运城市,C-016,刘运城,P001,2018/1/30,0,P001C-016
1479,C062,孝感市,C-062,郑孝感,P001,2018/1/30,21,P001C-062
1480,C041,徐州市,C-041,孙徐州,P001,2018/1/30,4,P001C-041
1481,C031,三明市,C-031,周三明,P001,2018/1/30,10,P001C-031
1482,C050,南宁市,C-050,王南宁,P001,2018/1/30,39,P001C-050
1484,C025,六安市,C-025,王六安,P001,2018/1/30,55,P001C-025
1485,C073,昆明市,C-075,李昆明,P001,2018/1/30,34,P001C-075
1486,C009,邯郸市,C-009,周邯郸,P001,2018/1/30,36,P001C-009
1488,C043,扬州市,C-043,刘扬州,P001,2018/1/30,3,P001C-043
1491,C061,武汉市,C-061,叶武汉,P001,2018/1/30,28,P001C-061
1493,C070,西安市,C-072,王西安,P001,2018/1/30,17,P001C-072
1495,C039,无锡市,C-039,吴无锡,P001,2018/1/30,0,P001C-039
1497,C060,邵阳市,C-060,赵邵阳,P001,2018/1/31,44,P001C-060
1498,C035,苏州市,C-035,陈苏州,P001,2018/1/31,96,P001C-035
1499,C063,信阳市,C-063,陈信阳,P001,2018/1/31,84,P001C-063
1500,C043,扬州市,C-043,刘扬州,P001,2018/1/31,38,P001C-043
1502,C050,南宁市,C-050,王南宁,P001,2018/1/31,95,P001C-050
1504,C010,晋城市,C-010,王晋城,P001,2018/1/31,9,P001C-010
1505,C066,岳阳市,C-066,李岳阳,P001,2018/1/31,77,P001C-066
1507,C018,常州市,C-018,张常州,P001,2018/1/31,41,P001C-018
1509,C067,郑州市,C-067,王郑州,P001,2018/1/31,57,P001C-067
1512,C013,临汾市,C-013,王临汾,P001,2018/1/31,92,P001C-013
1515,C005,沧州市,C-005,周沧州,P001,2018/1/31,17,P001C-005
1516,C032,厦门市,C-032,吴厦门,P001,2018/1/31,26,P001C-032
1517,C028,南通市,C-028,王南通,P001,2018/1/31,44,P001C-028
1519,C042,盐城市,C-042,张盐城,P001,2018/1/31,64,P001C-042
1521,C022,淮安市,C-022,赵淮安,P001,2018/1/31,79,P001C-022
1522,C011,晋中市,C-011,赵晋中,P001,2018/1/31,46,P001C-011
1523,C017,安庆市,C-017,郑安庆,P001,2018/2/1,2,P001C-017
1524,C007,赤峰市,C-007,孙赤峰,P001,2018/2/1,99,P001C-007
1525,C072,贵阳市,C-074,赵贵阳,P001,2018/2/1,33,P001C-074
1526,C071,成都市,C-073,陈成都,P001,2018/2/1,85,P001C-073
1528,C027,南京市,C-027,李南京,P001,2018/2/1,69,P001C-027
1530,C037,泰州市,C-037,李泰州,P001,2018/2/1,62,P001C-037
1534,C050,南宁市,C-050,王南宁,P001,2018/2/1,8,P001C-050
1535,C064,许昌市,C-064,王许昌,P001,2018/2/1,14,P001C-064
1536,C012,廊坊市,C-012,王廊坊,P001,2018/2/1,35,P001C-012
1537,C025,六安市,C-025,王六安,P001,2018/2/1,37,P001C-025
1538,C073,昆明市,C-075,李昆明,P001,2018/2/1,28,P001C-075
1539,C044,漳州市,C-044,吴漳州,P001,2018/2/1,42,P001C-044
1540,C019,福州市,C-019,王福州,P001,2018/2/1,82,P001C-019
1541,C043,扬州市,C-043,刘扬州,P001,2018/2/1,50,P001C-043
1543,C058,漯河市,C-058,张漯河,P001,2018/2/1,98,P001C-058
1544,C061,武汉市,C-061,叶武汉,P001,2018/2/1,15,P001C-061
1546,C070,西安市,C-072,王西安,P001,2018/2/1,19,P001C-072
1547,C035,苏州市,C-035,陈苏州,P001,2018/2/1,47,P001C-035
1548,C017,安庆市,C-017,郑安庆,P001,2018/2/1,70,P001C-017
1549,C007,赤峰市,C-007,孙赤峰,P001,2018/2/1,81,P001C-007
1551,C057,洛阳市,C-057,郑洛阳,P001,2018/2/1,32,P001C-057
1559,C050,南宁市,C-050,王南宁,P001,2018/2/1,16,P001C-050
1560,C064,许昌市,C-064,王许昌,P001,2018/2/1,40,P001C-064
1561,C013,临汾市,C-013,王临汾,P001,2018/2/1,35,P001C-013
1563,C012,廊坊市,C-012,王廊坊,P001,2018/2/1,7,P001C-012
1564,C032,厦门市,C-032,吴厦门,P001,2018/2/1,46,P001C-032
1565,C009,邯郸市,C-009,周邯郸,P001,2018/2/1,76,P001C-009
1566,C043,扬州市,C-043,刘扬州,P001,2018/2/1,88,P001C-043
1567,C058,漯河市,C-058,张漯河,P001,2018/2/1,53,P001C-058
1569,C028,南通市,C-028,王南通,P001,2018/2/1,1,P001C-028
1571,C042,盐城市,C-042,张盐城,P001,2018/2/1,35,P001C-042
1572,C039,无锡市,C-039,吴无锡,P001,2018/2/1,68,P001C-039
1573,C060,邵阳市,C-060,赵邵阳,P001,2018/2/2,67,P001C-060
1574,C063,信阳市,C-063,陈信阳,P001,2018/2/2,26,P001C-063
1576,C048,惠州市,C-048,孙惠州,P001,2018/2/2,34,P001C-048
1577,C007,赤峰市,C-007,孙赤峰,P001,2018/2/2,5,P001C-007
1578,C043,扬州市,C-043,刘扬州,P001,2018/2/2,31,P001C-043
1580,C071,成都市,C-073,陈成都,P001,2018/2/2,63,P001C-073
1586,C046,广州市,C-046,李广州,P001,2018/2/2,86,P001C-046
1587,C069,兰州市,C-069,李兰州,P001,2018/2/2,72,P001C-069
1589,C014,天津市,C-014,张天津,P001,2018/2/2,82,P001C-014
1590,C067,郑州市,C-067,王郑州,P001,2018/2/2,18,P001C-067
1592,C050,南宁市,C-050,王南宁,P001,2018/2/2,7,P001C-050
1593,C013,临汾市,C-013,王临汾,P001,2018/2/2,0,P001C-013
1594,C025,六安市,C-025,王六安,P001,2018/2/2,0,P001C-025
1595,C073,昆明市,C-075,李昆明,P001,2018/2/2,21,P001C-075
1597,C005,沧州市,C-005,周沧州,P001,2018/2/2,82,P001C-005
1598,C019,福州市,C-019,王福州,P001,2018/2/2,91,P001C-019
1599,C043,扬州市,C-043,刘扬州,P001,2018/2/2,19,P001C-043
1601,C028,南通市,C-028,王南通,P001,2018/2/2,20,P001C-028
1602,C061,武汉市,C-061,叶武汉,P001,2018/2/2,19,P001C-061
1604,C042,盐城市,C-042,张盐城,P001,2018/2/2,38,P001C-042
1606,C072,贵阳市,C-074,赵贵阳,P001,2018/2/2,2,P001C-074
1607,C008,大同市,C-008,吴大同,P001,2018/2/3,34,P001C-008
1608,C028,南通市,C-028,王南通,P001,2018/2/3,87,P001C-028
1609,C035,苏州市,C-035,陈苏州,P001,2018/2/3,84,P001C-035
1612,C073,昆明市,C-075,李昆明,P001,2018/2/3,21,P001C-075
1613,C057,洛阳市,C-057,郑洛阳,P001,2018/2/3,51,P001C-057
1614,C054,赣州市,C-054,孙赣州,P001,2018/2/3,83,P001C-054
1615,C073,昆明市,C-075,李昆明,P001,2018/2/3,12,P001C-075
1616,C036,台州市,C-036,孙台州,P001,2018/2/3,97,P001C-036
1617,C027,南京市,C-027,李南京,P001,2018/2/3,78,P001C-027
1618,C037,泰州市,C-037,李泰州,P001,2018/2/3,23,P001C-037
1620,C018,常州市,C-018,张常州,P001,2018/2/3,47,P001C-018
1621,C016,运城市,C-016,刘运城,P001,2018/2/3,79,P001C-016
1622,C053,抚州市,C-053,周抚州,P001,2018/2/3,55,P001C-053
1623,C027,南京市,C-027,李南京,P001,2018/2/3,5,P001C-027
1625,C041,徐州市,C-041,孙徐州,P001,2018/2/3,45,P001C-041
1627,C033,上海市,C-033,王上海,P001,2018/2/3,6,P001C-033
1629,C020,杭州市,C-020,张杭州,P001,2018/2/3,17,P001C-020
1630,C070,西安市,C-072,王西安,P001,2018/2/3,91,P001C-072
1631,C069,兰州市,C-069,李兰州,P001,2018/2/3,37,P001C-069
1632,C040,宿迁市,C-040,李宿迁,P001,2018/2/3,14,P001C-040
1633,C039,无锡市,C-039,吴无锡,P001,2018/2/3,50,P001C-039
1634,C017,安庆市,C-017,郑安庆,P001,2018/2/4,44,P001C-017
1635,C063,信阳市,C-063,陈信阳,P001,2018/2/4,24,P001C-063
1638,C043,扬州市,C-043,刘扬州,P001,2018/2/4,20,P001C-043
1639,C071,成都市,C-073,陈成都,P001,2018/2/4,19,P001C-073
1640,C065,宜昌市,C-065,吴宜昌,P001,2018/2/4,8,P001C-065
1641,C050,南宁市,C-050,王南宁,P001,2018/2/4,7,P001C-050
1643,C046,广州市,C-046,李广州,P001,2018/2/4,54,P001C-046
1645,C006,承德市,C-006,李承德,P001,2018/2/4,10,P001C-006
1648,C014,天津市,C-014,张天津,P001,2018/2/4,17,P001C-014
1649,C067,郑州市,C-067,王郑州,P001,2018/2/4,95,P001C-067
1650,C050,南宁市,C-050,王南宁,P001,2018/2/4,67,P001C-050
1651,C013,临汾市,C-013,王临汾,P001,2018/2/4,5,P001C-013
1652,C073,昆明市,C-075,李昆明,P001,2018/2/4,29,P001C-075
1654,C005,沧州市,C-005,周沧州,P001,2018/2/4,89,P001C-005
1656,C043,扬州市,C-043,刘扬州,P001,2018/2/4,25,P001C-043
1657,C028,南通市,C-028,王南通,P001,2018/2/4,84,P001C-028
1659,C061,武汉市,C-061,叶武汉,P001,2018/2/4,46,P001C-061
1661,C042,盐城市,C-042,张盐城,P001,2018/2/4,25,P001C-042
1662,C072,贵阳市,C-074,赵贵阳,P001,2018/2/4,29,P001C-074
1663,C022,淮安市,C-022,赵淮安,P001,2018/2/4,21,P001C-022
1664,C002,长春市,C-002,赵长春,P001,2018/2/4,35,P001C-002
1665,C028,南通市,C-028,王南通,P001,2018/2/5,8,P001C-028
1667,C035,苏州市,C-035,陈苏州,P001,2018/2/5,97,P001C-035
1669,C048,惠州市,C-048,孙惠州,P001,2018/2/5,73,P001C-048
1670,C007,赤峰市,C-007,孙赤峰,P001,2018/2/5,25,P001C-007
1671,C073,昆明市,C-075,李昆明,P001,2018/2/5,51,P001C-075
1673,C072,贵阳市,C-074,赵贵阳,P001,2018/2/5,21,P001C-074
1674,C027,南京市,C-027,李南京,P001,2018/2/5,17,P001C-027
1675,C037,泰州市,C-037,李泰州,P001,2018/2/5,61,P001C-037
1676,C015,邢台市,C-015,李邢台,P001,2018/2/5,17,P001C-015
1678,C025,六安市,C-025,王六安,P001,2018/2/5,6,P001C-025
1679,C019,福州市,C-019,王福州,P001,2018/2/5,37,P001C-019
1681,C020,杭州市,C-020,张杭州,P001,2018/2/5,15,P001C-020
1682,C070,西安市,C-072,王西安,P001,2018/2/5,32,P001C-072
1684,C018,常州市,C-018,张常州,P001,2018/2/5,34,P001C-018
1685,C038,温州市,C-038,周温州,P001,2018/2/5,71,P001C-038
1686,C039,无锡市,C-039,吴无锡,P001,2018/2/5,43,P001C-039
1687,C067,郑州市,C-067,王郑州,P001,2018/2/6,21,P001C-067
1688,C013,临汾市,C-013,王临汾,P001,2018/2/6,57,P001C-013
1689,C027,南京市,C-027,李南京,P001,2018/2/7,25,P001C-027
1690,C008,大同市,C-008,吴大同,P001,2018/2/8,97,P001C-008
1691,C051,中山市,C-051,张中山,P001,2018/2/8,61,P001C-051
1693,C017,安庆市,C-017,郑安庆,P001,2018/2/8,44,P001C-017
1694,C043,扬州市,C-043,刘扬州,P001,2018/2/8,12,P001C-043
1697,C071,成都市,C-073,陈成都,P001,2018/2/8,12,P001C-073
1698,C057,洛阳市,C-057,郑洛阳,P001,2018/2/8,1,P001C-057
1699,C065,宜昌市,C-065,吴宜昌,P001,2018/2/8,81,P001C-065
1705,C006,承德市,C-006,李承德,P001,2018/2/8,46,P001C-006
1707,C069,兰州市,C-069,李兰州,P001,2018/2/8,93,P001C-069
1708,C018,常州市,C-018,张常州,P001,2018/2/8,8,P001C-018
1710,C027,南京市,C-027,李南京,P001,2018/2/8,35,P001C-027
1712,C067,郑州市,C-067,王郑州,P001,2018/2/8,41,P001C-067
1713,C041,徐州市,C-041,孙徐州,P001,2018/2/8,4,P001C-041
1714,C050,南宁市,C-050,王南宁,P001,2018/2/8,14,P001C-050
1715,C064,许昌市,C-064,王许昌,P001,2018/2/8,4,P001C-064
1716,C012,廊坊市,C-012,王廊坊,P001,2018/2/8,84,P001C-012
1718,C073,昆明市,C-075,李昆明,P001,2018/2/8,11,P001C-075
1723,C028,南通市,C-028,王南通,P001,2018/2/8,68,P001C-028
1725,C061,武汉市,C-061,叶武汉,P001,2018/2/8,37,P001C-061
1727,C042,盐城市,C-042,张盐城,P001,2018/2/8,43,P001C-042
1729,C072,贵阳市,C-074,赵贵阳,P001,2018/2/8,28,P001C-074
1730,C002,长春市,C-002,赵长春,P001,2018/2/8,32,P001C-002
1731,C023,嘉兴市,C-023,郑嘉兴,P001,2018/2/8,6,P001C-023
1733,C028,南通市,C-028,王南通,P001,2018/2/9,38,P001C-028
1735,C060,邵阳市,C-060,赵邵阳,P001,2018/2/9,99,P001C-060
1736,C035,苏州市,C-035,陈苏州,P001,2018/2/9,9,P001C-035
1738,C063,信阳市,C-063,陈信阳,P001,2018/2/9,44,P001C-063
1739,C007,赤峰市,C-007,孙赤峰,P001,2018/2/9,24,P001C-007
1740,C073,昆明市,C-075,李昆明,P001,2018/2/9,26,P001C-075
1741,C072,贵阳市,C-074,赵贵阳,P001,2018/2/9,87,P001C-074
1742,C050,南宁市,C-050,王南宁,P001,2018/2/9,36,P001C-050
1743,C073,昆明市,C-075,李昆明,P001,2018/2/9,1,P001C-075
1745,C010,晋城市,C-010,王晋城,P001,2018/2/9,43,P001C-010
1746,C027,南京市,C-027,李南京,P001,2018/2/9,78,P001C-027
1747,C037,泰州市,C-037,李泰州,P001,2018/2/9,18,P001C-037
1748,C066,岳阳市,C-066,李岳阳,P001,2018/2/9,54,P001C-066
1749,C046,广州市,C-046,李广州,P001,2018/2/9,95,P001C-046
1750,C053,抚州市,C-053,周抚州,P001,2018/2/9,46,P001C-053
1752,C062,孝感市,C-062,郑孝感,P001,2018/2/9,1,P001C-062
1753,C068,株洲市,C-068,孙株洲,P001,2018/2/9,24,P001C-068
1754,C013,临汾市,C-013,王临汾,P001,2018/2/9,99,P001C-013
1755,C025,六安市,C-025,王六安,P001,2018/2/9,18,P001C-025
1756,C005,沧州市,C-005,周沧州,P001,2018/2/9,51,P001C-005
1757,C019,福州市,C-019,王福州,P001,2018/2/9,48,P001C-019
1759,C020,杭州市,C-020,张杭州,P001,2018/2/9,76,P001C-020
1760,C052,郴州市,C-052,李郴州,P001,2018/2/9,76,P001C-052
1761,C070,西安市,C-072,王西安,P001,2018/2/9,68,P001C-072
1763,C040,宿迁市,C-040,李宿迁,P001,2018/2/9,28,P001C-040
1765,C039,无锡市,C-039,吴无锡,P001,2018/2/9,35,P001C-039
1766,C001,本溪市,C-001,王本溪,P001,2018/2/10,86,P001C-001
1768,C043,扬州市,C-043,刘扬州,P001,2018/2/10,83,P001C-043
1769,C071,成都市,C-073,陈成都,P001,2018/2/10,96,P001C-073
1770,C054,赣州市,C-054,孙赣州,P001,2018/2/10,62,P001C-054
1771,C071,成都市,C-073,陈成都,P001,2018/2/10,9,P001C-073
1776,C006,承德市,C-006,李承德,P001,2018/2/10,98,P001C-006
1777,C029,莆田市,C-029,李莆田,P001,2018/2/10,10,P001C-029
1778,C018,常州市,C-018,张常州,P001,2018/2/10,79,P001C-018
1780,C027,南京市,C-027,李南京,P001,2018/2/10,32,P001C-027
1781,C067,郑州市,C-067,王郑州,P001,2018/2/10,91,P001C-067
1782,C055,衡阳市,C-055,吴衡阳,P001,2018/2/10,33,P001C-055
1784,C031,三明市,C-031,周三明,P001,2018/2/10,65,P001C-031
1787,C050,南宁市,C-050,王南宁,P001,2018/2/10,34,P001C-050
1789,C073,昆明市,C-075,李昆明,P001,2018/2/10,25,P001C-075
1791,C043,扬州市,C-043,刘扬州,P001,2018/2/10,42,P001C-043
1792,C028,南通市,C-028,王南通,P001,2018/2/10,11,P001C-028
1793,C061,武汉市,C-061,叶武汉,P001,2018/2/10,45,P001C-061
1796,C018,常州市,C-018,张常州,P001,2018/2/10,56,P001C-018
1797,C042,盐城市,C-042,张盐城,P001,2018/2/10,53,P001C-042
1799,C072,贵阳市,C-074,赵贵阳,P001,2018/2/10,3,P001C-074
1800,C022,淮安市,C-022,赵淮安,P001,2018/2/10,6,P001C-022
1802,C008,大同市,C-008,吴大同,P001,2018/2/11,13,P001C-008
1803,C028,南通市,C-028,王南通,P001,2018/2/11,49,P001C-028
1805,C051,中山市,C-051,张中山,P001,2018/2/11,58,P001C-051
1806,C035,苏州市,C-035,陈苏州,P001,2018/2/11,7,P001C-035
1808,C017,安庆市,C-017,郑安庆,P001,2018/2/11,5,P001C-017
1809,C073,昆明市,C-075,李昆明,P001,2018/2/11,97,P001C-075
1811,C056,开封市,C-056,王开封,P001,2018/2/11,11,P001C-056
1813,C065,宜昌市,C-065,吴宜昌,P001,2018/2/11,44,P001C-065
1814,C050,南宁市,C-050,王南宁,P001,2018/2/11,53,P001C-050
1816,C033,上海市,C-033,王上海,P001,2018/2/11,92,P001C-033
1817,C036,台州市,C-036,孙台州,P001,2018/2/11,43,P001C-036
1818,C027,南京市,C-027,李南京,P001,2018/2/11,5,P001C-027
1819,C037,泰州市,C-037,李泰州,P001,2018/2/11,20,P001C-037
1820,C066,岳阳市,C-066,李岳阳,P001,2018/2/11,70,P001C-066
1821,C046,广州市,C-046,李广州,P001,2018/2/11,24,P001C-046
1822,C069,兰州市,C-069,李兰州,P001,2018/2/11,13,P001C-069
1824,C016,运城市,C-016,刘运城,P001,2018/2/11,34,P001C-016
1825,C014,天津市,C-014,张天津,P001,2018/2/11,2,P001C-014
